date,city,avg_temp,rainfall_mm,humidity,weather_condition
2023-02-18,New York,21.982615864642348,13.452225943959471,64.80479006146753,Snow
2023-02-19,New York,10.409409353926637,8.57016534781155,85.24702591866242,Snow
2023-02-20,New York,27.456137487325243,3.8943281311671862,81.98452669850997,Sunny
2023-02-21,New York,8.465165064706497,7.244256251080959,54.4256279506899,Rain
2023-02-22,New York,-3.272409074529783,5.553602262369415,56.44229334481511,Snow
2023-02-23,New York,6.290990103155437,5.426221912939397,75.06892021791163,Snow
2023-02-24,New York,30.63963011235596,16.703524115841034,60.75964245840408,Rain
2023-02-25,New York,11.222606257510051,4.665278420289463,71.90130437385494,Sunny
2023-02-26,New York,20.15289344421637,15.35993495775918,64.10343027605433,Rain
2023-02-27,New York,10.765571765010286,8.401284350197717,35.77378018969512,Snow
2023-02-28,New York,13.963694286093538,16.138256088407473,68.75091225130024,Sunny
2023-03-01,New York,26.30031954461051,6.3819252469801535,31.64928335277648,Sunny
2023-03-02,New York,26.29858134635063,11.713582474092462,66.37514136280778,Rain
2023-03-03,New York,15.463782065185544,15.42549176545091,78.46579037013457,Snow
2023-03-04,New York,26.863045959059054,13.422487353759092,30.676395463307326,Snow
2023-03-05,New York,28.19936734491946,4.733502226472779,69.02320752517647,Rain
2023-03-06,New York,9.487058563875417,9.601793819283866,41.58902965832769,Rain
2023-03-07,New York,-0.6822202527742238,6.053584184135772,88.04538672040408,Rain
2023-03-08,New York,-4.55075371028141,2.2929973406091597,83.71486116184984,Rain
2023-03-09,New York,5.0613451420881805,2.2847480522442143,75.17484028926717,Rain
2023-03-10,New York,29.485101686392227,3.414580222378414,70.18197554267854,Snow
2023-03-11,New York,18.234685791424745,12.751497040507584,61.38531610574919,Sunny
2023-03-12,New York,21.868099655225475,18.924834548628283,77.00010277826047,Sunny
2023-03-13,New York,10.507805522955934,5.480545811802731,61.52710914457653,Snow
2023-03-14,New York,5.3185543177199825,2.6326517764896673,66.04142465953426,Sunny
2023-03-15,New York,0.7782738325949001,17.02005957577168,32.198713585952575,Snow
2023-03-16,New York,-2.2892730720306664,1.301904536533094,56.38458458141991,Rain
2023-03-17,New York,15.578950955903853,2.999806206988578,47.24413408614247,Rain
2023-03-18,New York,34.90393472388941,5.503367624489828,66.43576224573934,Sunny
2023-03-19,New York,2.5642758114209796,3.0811099757230154,38.3877200837062,Sunny
2023-03-20,New York,34.1704366693333,9.5939164522692,82.01440291216862,Rain
2023-03-21,New York,-0.4121821158151784,6.4909894789772205,31.2479499842439,Rain
2023-03-22,New York,12.964651198541976,16.09608172948559,46.25644783065272,Snow
2023-03-23,New York,-0.890618693295564,16.503626386673236,52.43771801838567,Snow
2023-03-24,New York,9.124535888779754,12.689362994353917,82.7138056641609,Rain
2023-03-25,New York,27.161427221143263,0.5045966048088424,74.97268044784218,Snow
2023-03-26,New York,20.597514575822192,3.1560941672605702,38.05536136498971,Rain
2023-03-27,New York,1.1674446086907864,8.786766192972886,45.09088230802146,Sunny
2023-03-28,New York,23.847280758087575,11.861401626529863,64.63874209633505,Sunny
2023-03-29,New York,-4.322055949030816,4.324706346677775,55.90595588508517,Snow
2023-03-30,New York,26.938174944235563,16.913871361920144,34.16435213685293,Sunny
2023-03-31,New York,18.29274205761759,9.083005301319334,42.54338280719617,Snow
2023-04-01,New York,14.111730198971273,8.753901050332614,55.528549542069825,Rain
2023-04-02,New York,13.984000888208335,2.091584788820009,39.05268610401009,Rain
2023-04-03,New York,32.55656831620911,6.106020772408449,58.67781296434889,Rain
2023-04-04,New York,-3.603542776530322,14.445443871785805,77.77087718903272,Rain
2023-04-05,New York,3.1287931881082756,4.445411810881026,39.767624107421,Snow
2023-04-06,New York,27.45872217407942,7.882721823176981,68.43412939259642,Sunny
2023-04-07,New York,17.409412998981388,12.684736861543113,64.90076334370775,Sunny
2023-04-08,New York,7.436456903079485,6.014827002022278,31.622420854439106,Snow
2023-04-09,New York,6.714287158348586,11.64952589825446,46.642837150628885,Rain
2023-04-10,New York,1.7977505514872538,11.32716862902306,39.00594134205772,Snow
2023-04-11,New York,29.17886255429395,16.127395344738222,42.829421067282475,Sunny
2023-04-12,New York,12.29186881621738,4.1981466047017,61.2807299344676,Rain
2023-04-13,New York,2.490561957454065,5.888053187148444,61.080933965015944,Rain
2023-04-14,New York,34.586762878732806,19.46360212019172,56.472432133923455,Snow
2023-04-15,New York,29.347013951717344,13.409540356802822,75.2046710168689,Sunny
2023-04-16,New York,13.645518285256088,4.407783020648215,53.43038372785335,Rain
2023-04-17,New York,21.226154862298166,14.412380360526967,74.43517774378708,Sunny
2023-04-18,New York,31.73970161876254,18.492474383420966,36.1795573512699,Snow
2023-04-19,New York,-0.7245925916891949,1.4951674304422635,78.93995317578876,Snow
2023-04-20,New York,4.825928591427434,2.5065981411315796,31.110325625847118,Rain
2023-04-21,New York,19.998897923580547,12.72523091883861,62.52403565518416,Rain
2023-04-22,New York,25.285524535725024,3.085921066218338,70.41382568962445,Rain
2023-04-23,New York,29.38452717036425,7.373862883894304,73.09365126594432,Snow
2023-04-24,New York,14.8588904535227,2.4527475085701034,40.88240344032482,Sunny
2023-04-25,New York,7.396967027679654,0.20125098445797684,51.490874788111306,Snow
2023-04-26,New York,6.567463050287943,4.2231848325804116,63.48095190401046,Sunny
2023-04-27,New York,11.320358743874447,6.701884947317196,38.63441948844,Sunny
2023-04-28,New York,27.97421951884737,12.248708740764116,62.69737846804214,Rain
2023-04-29,New York,1.8758586657996013,11.535808968387935,45.27454396083112,Rain
2023-04-30,New York,28.95026794237767,18.611236784641378,31.833830846982224,Rain
2023-05-01,New York,15.765972891950351,18.05813843070851,76.40382870091383,Snow
2023-05-02,New York,-4.673041852247568,10.341142181260636,47.80604505501937,Snow
2023-05-03,New York,34.52267432652877,7.0786699456251245,89.2333593429174,Rain
2023-05-04,New York,24.60794787202498,3.3871898300619097,79.05142700370789,Snow
2023-05-05,New York,20.86875175672386,15.412544988727301,52.612414364401225,Rain
2023-05-06,New York,-4.026210829751293,19.124482508519993,41.55164663326197,Snow
2023-05-07,New York,20.69904618053036,4.794837597057892,52.60113211744647,Rain
2023-05-08,New York,9.998779951367398,12.676880605019964,85.24429705309919,Rain
2023-05-09,New York,6.098992508585859,18.06971638061879,35.01428664422554,Sunny
2023-05-10,New York,18.993421245158174,15.338829168602938,41.1776531875291,Snow
2023-05-11,New York,5.009818622537377,4.283411476928245,53.67257728273036,Sunny
2023-05-12,New York,11.400917728113203,14.639389385617978,54.86332869852089,Rain
2023-05-13,New York,-4.847203298442064,16.510323172926938,65.64617617770651,Snow
2023-05-14,New York,22.266786299409734,13.48305455470009,83.3383069991749,Snow
2023-05-15,New York,17.008253094239052,8.61072708900662,36.713782768571,Sunny
2023-05-16,New York,10.464957551326801,6.110372392487802,53.408006906090876,Snow
2023-05-17,New York,26.98376151640389,9.731835925793675,64.97817396604214,Sunny
2023-05-18,New York,15.884405817536194,4.861532866552416,37.91364963790477,Rain
2023-05-19,New York,-0.49615169217846145,11.984220922264505,89.41317256211322,Sunny
2023-05-20,New York,24.926308445418783,13.060620268992144,41.20576159493872,Sunny
2023-05-21,New York,1.6405915447042352,19.092431987958705,38.02663150919775,Snow
2023-05-22,New York,-3.2928798710906326,0.9721185316331171,71.28952833769114,Sunny
2023-05-23,New York,-1.702777617142024,2.140783338378913,65.95481651322018,Snow
2023-05-24,New York,5.082019333262476,7.51512772427186,50.309311358264566,Sunny
2023-05-25,New York,28.191403247782446,15.311303817141738,43.14573637905341,Snow
2023-05-26,New York,14.429841158342498,7.602410260329682,51.08654634762209,Rain
2023-05-27,New York,-0.7726133466270024,2.817683267828097,53.03179063547837,Snow
2023-05-28,New York,13.596289202348157,8.236131372154706,43.572274359041394,Snow
2023-05-29,New York,4.113149203150632,18.98922765974429,75.153394115028,Rain
2023-05-30,New York,31.280938987409044,18.825606643635084,39.48048010582795,Rain
2023-05-31,New York,1.4341668584461553,1.5905829146830608,58.315245773525106,Rain
2023-06-01,New York,8.823190400451146,6.88337329302856,30.825160537922805,Sunny
2023-06-02,New York,2.2662993574435086,1.1122404908139738,58.86200833250126,Snow
2023-06-03,New York,1.237342540787214,10.360091432867263,48.65219360267871,Sunny
2023-06-04,New York,12.846873483989086,15.364482187314291,31.21564389607913,Rain
2023-06-05,New York,4.500322616653394,0.6423329827097013,75.02475137562699,Rain
2023-06-06,New York,31.968131820564615,8.902210607745847,84.12304606131471,Sunny
2023-06-07,New York,8.340503851182328,6.744427778746953,56.16766029234526,Sunny
2023-06-08,New York,21.74069580970088,17.9587813607422,58.888413080117985,Rain
2023-06-09,New York,-3.851230157634342,11.534072090977492,85.12026749659321,Sunny
2023-06-10,New York,6.247522676933466,11.431757546041322,59.507771634022376,Snow
2023-06-11,New York,4.987147705214742,2.633170884570839,74.71790619665856,Rain
2023-06-12,New York,1.9183534156524074,9.905447358748148,43.133487921593066,Snow
2023-06-13,New York,9.930285041475159,5.9091131235710215,84.1444928936063,Sunny
2023-06-14,New York,27.2905047516511,15.47162229536276,72.0013422610277,Snow
2023-06-15,New York,9.031936434265763,6.548416652080555,73.45983390710151,Sunny
2023-06-16,New York,31.203938529561853,15.867993584912842,80.56722728162984,Snow
2023-06-17,New York,28.045903477724522,13.597839996630352,45.82646104662194,Sunny
2023-06-18,New York,11.30713851923067,1.5534068783902932,83.82408848554184,Snow
2023-06-19,New York,29.90949439860134,12.766388210451577,54.55016017605923,Snow
2023-06-20,New York,18.177275573900626,16.04204003858895,78.89792153520747,Rain
2023-06-21,New York,13.210693131170576,1.798841931614752,74.98850076612143,Snow
2023-06-22,New York,23.34355472803022,16.721340649284937,83.58156349894308,Rain
2023-06-23,New York,14.5037450046227,8.09293298774724,66.93809792636954,Snow
2023-06-24,New York,14.846953313540531,13.557324291829993,87.35706039028233,Rain
2023-06-25,New York,9.910045941400224,12.394308617235604,80.92957089532027,Rain
2023-06-26,New York,33.19046211364438,3.9058807260927075,41.817983538735604,Snow
2023-06-27,New York,31.51093842335311,17.593734801039737,55.79194680822328,Sunny
2023-06-28,New York,0.11688868515610462,11.369434876260826,40.182506277745375,Rain
2023-06-29,New York,24.215949305688824,11.368478369038655,58.43342151366913,Snow
2023-06-30,New York,23.58953677587314,4.413158567386681,63.801953361260026,Snow
2023-07-01,New York,18.26580953888508,9.59801116326108,34.06921311615795,Snow
2023-07-02,New York,11.333230045099288,18.164626887386778,44.88112826001927,Snow
2023-07-03,New York,8.713750076978727,13.159420146722265,84.78061516132976,Sunny
2023-07-04,New York,18.978492648224773,8.082036982925727,64.29061581717187,Snow
2023-07-05,New York,29.5873503045963,2.3770447939622796,82.76484058706413,Snow
2023-07-06,New York,21.819249187673478,18.01609317961885,43.27953636354578,Sunny
2023-07-07,New York,4.848149442980834,10.632078846339851,31.14357541811463,Rain
2023-07-08,New York,16.391482134093796,11.988448368357423,33.269079426655075,Snow
2023-07-09,New York,3.633707620861717,8.701969171794255,43.87202171063239,Snow
2023-07-10,New York,33.28293202408805,12.753624334681096,72.96930377606975,Rain
2023-07-11,New York,-4.5485881753382085,1.088079419426653,42.15331766863132,Rain
2023-07-12,New York,13.824007710363876,6.599808972081071,56.154037755849174,Snow
2023-07-13,New York,-0.030283711684133685,13.70542563659174,53.960846189983215,Rain
2023-07-14,New York,20.54498514702654,0.18565142988381966,73.1707272367573,Sunny
2023-07-15,New York,25.586582596734665,16.635839368353782,37.2313757713415,Sunny
2023-07-16,New York,24.25546904638228,9.17789909088313,67.77214114546464,Sunny
2023-07-17,New York,29.48345290583933,7.423728766869456,82.69370780709893,Snow
2023-07-18,New York,7.724150111678977,16.173476233288078,69.89771566032121,Snow
2023-07-19,New York,22.73794121506064,10.980158789618105,53.59651471026875,Sunny
2023-07-20,New York,21.738964324195575,14.546280356812318,62.33122573695782,Sunny
2023-07-21,New York,12.508665696492557,2.191143437033347,71.62518421842051,Snow
2023-07-22,New York,-4.01672975280154,9.69088931621808,37.31608886994544,Snow
2023-07-23,New York,13.563073530115712,14.005083369046865,78.01270552437998,Snow
2023-07-24,New York,-1.68852382013307,0.8996943159786164,48.37510151215873,Rain
2023-07-25,New York,22.96220291467115,17.817708461701855,49.21480230342022,Sunny
2023-07-26,New York,29.876339436356908,12.65947256401996,64.90905377846408,Snow
2023-07-27,New York,22.30880422541738,0.4955418274276502,48.90501093697464,Rain
2023-07-28,New York,14.596743516195954,16.76185710137642,83.1984674999091,Rain
2023-07-29,New York,3.005431136298151,10.939968464420218,72.87583224025138,Snow
2023-07-30,New York,16.116386464312868,2.7875483610936125,72.26258143740174,Snow
2023-07-31,New York,23.549552083907088,9.84928117421073,70.45872671050006,Snow
2023-08-01,New York,7.2065323233065826,7.154953326652325,81.47221605937986,Snow
2023-08-02,New York,28.520112557788096,16.1300453409601,73.77204659697388,Snow
2023-08-03,New York,18.273648570218644,5.356037761787387,35.79918184287314,Sunny
2023-08-04,New York,23.166096870928712,16.885837699922007,31.181590900287365,Sunny
2023-08-05,New York,16.50627463828165,4.850101391174986,70.12961619760127,Snow
2023-08-06,New York,6.663878247901369,8.807887589471687,55.76584023904063,Snow
2023-08-07,New York,3.921842050802539,5.042534092420632,38.23369673657034,Sunny
2023-08-08,New York,9.966845029767306,3.376863553604097,47.62616780463192,Rain
2023-08-09,New York,-1.9788382305611485,1.0813606761748362,79.5742997386954,Rain
2023-08-10,New York,26.966125158650975,2.853100153929209,82.38045969106653,Rain
2023-08-11,New York,6.739710434283314,8.34611217334661,86.21791139678288,Snow
2023-08-12,New York,23.898210602050632,1.7763403491952712,39.396618306865214,Rain
2023-08-13,New York,28.81822780350609,6.253388371334212,81.63855367204417,Sunny
2023-08-14,New York,12.538135395424522,6.797946058442403,30.02646914119493,Rain
2023-08-15,New York,20.653699753330773,18.645962127570808,31.743944894004095,Snow
2023-08-16,New York,26.08705257002375,8.532368711341478,83.14015225439253,Rain
2023-08-17,New York,17.529783536811102,7.424266395921057,87.67299949234612,Snow
2023-08-18,New York,4.268409145116824,13.427277550809984,30.656082033863758,Snow
2023-08-19,New York,33.729884547681024,18.171181590919776,43.51627043654007,Sunny
2023-08-20,New York,-1.5729746808526235,18.535757349835592,72.51624965815832,Sunny
2023-08-21,New York,-1.6528499532616436,7.268694013817967,89.25632439953993,Rain
2023-08-22,New York,25.258577971488133,12.12380551758243,43.388522008208916,Rain
2023-08-23,New York,12.23124265316816,10.596170134316594,36.458278709619876,Sunny
2023-08-24,New York,4.463679141242135,7.60248057479399,36.67564572448496,Snow
2023-08-25,New York,1.8726496156717776,8.414596568216496,89.95014265415105,Sunny
2023-08-26,New York,6.920759731718196,17.3536995712108,37.02992822229067,Snow
2023-08-27,New York,13.177499692543712,17.62119968370293,45.83820839170058,Snow
2023-08-28,New York,9.374739275386116,4.084233946616993,70.99593913090543,Rain
2023-08-29,New York,7.352864121974392,14.2854964170998,70.21131550606682,Sunny
2023-08-30,New York,20.189207769842508,5.365365185915589,39.558907975583274,Sunny
2023-08-31,New York,14.661356081441124,8.688408059923212,76.51095174811606,Snow
2023-09-01,New York,11.508308911622432,12.360393167224357,58.02169401636438,Rain
2023-09-02,New York,7.09366484642317,19.68456542113718,74.55259167874999,Snow
2023-09-03,New York,16.038125091978664,12.020621164094909,44.343316216722414,Sunny
2023-09-04,New York,3.3384083721608846,0.2290381956501153,72.25530801853648,Sunny
2023-09-05,New York,23.962585072935802,6.19974281945151,68.42058364011007,Snow
2023-09-06,New York,18.43441754854866,15.70106374985556,69.97651885096266,Rain
2023-09-07,New York,26.681109727892796,8.003895682303103,74.22359146657188,Sunny
2023-09-08,New York,24.29758942461595,2.316102091723582,87.73679194171727,Snow
2023-09-09,New York,31.80506950822617,4.857985776987124,85.1466762335854,Rain
2023-09-10,New York,17.55570784188556,0.42804218978628406,39.782655551748626,Rain
2023-09-11,New York,25.842486715836998,17.990403567471084,42.92121404917005,Sunny
2023-09-12,New York,14.812135390922968,1.2952652819666999,44.4882861071587,Rain
2023-09-13,New York,27.68422736774764,9.444052230181985,65.95377660086535,Snow
2023-09-14,New York,24.082574635698975,10.277937856438735,31.50590739314765,Sunny
2023-09-15,New York,4.877159075040382,8.401321234813784,64.462303869474,Sunny
2023-09-16,New York,0.14775702403307722,10.835401061625934,75.54365522156664,Snow
2023-09-17,New York,18.11291311075472,1.7441090285826055,79.17863008619787,Sunny
2023-09-18,New York,-1.9882944788928336,16.159724930805655,31.44049735918366,Rain
2023-09-19,New York,11.842696310229144,2.379296258774375,50.78328090239819,Snow
2023-09-20,New York,25.188841947011596,18.20613648684609,36.77082074417181,Snow
2023-09-21,New York,25.100129008219632,16.821392083502662,51.140415414936584,Snow
2023-09-22,New York,2.3047794658093634,1.7058283906831084,52.997803478365405,Rain
2023-09-23,New York,-4.571739387083755,15.573530883353229,50.30831297361658,Sunny
2023-09-24,New York,3.7339498789559222,19.660292708205702,46.67978388514969,Snow
2023-09-25,New York,11.37157061628892,4.801195268748106,82.7712088950848,Sunny
2023-09-26,New York,26.21967456148981,7.768391249149138,41.86577928843557,Rain
2023-09-27,New York,14.211144065814722,1.865128383723671,39.757224218272,Snow
2023-09-28,New York,12.675163380049227,8.805637806716275,81.15104831450753,Snow
2023-09-29,New York,30.819181965888475,2.7231654540246097,58.70334592207057,Sunny
2023-09-30,New York,26.540480114959056,11.546544477101095,42.32550407208185,Sunny
2023-10-01,New York,18.089850453375526,0.7565923043439926,86.09812330580579,Sunny
2023-10-02,New York,8.482215261108209,4.482157160471987,88.23825766471921,Snow
2023-10-03,New York,7.546916105402911,5.323154367665996,50.750090861468806,Sunny
2023-10-04,New York,-1.1107093390527645,12.55395430421367,41.94361891030856,Snow
2023-10-05,New York,29.868570781435892,0.4507488001950466,58.20430833695319,Snow
2023-10-06,New York,22.46828229426694,11.23950509244465,34.093742578196746,Rain
2023-10-07,New York,11.60079619763102,12.09624880913125,33.73349238168766,Snow
2023-10-08,New York,22.686111224440126,6.610001162770704,46.86079041975163,Rain
2023-10-09,New York,19.39525173059915,15.86893841311241,64.87366755637416,Sunny
2023-10-10,New York,26.211034549155137,16.968702902938368,89.83067625735016,Rain
2023-10-11,New York,1.273415490275851,9.84371201468864,34.55224364729939,Snow
2023-10-12,New York,23.127055903782047,1.1979368491281406,75.14200827067322,Sunny
2023-10-13,New York,6.498715868026682,1.3507208725520892,33.20240499753722,Rain
2023-10-14,New York,25.565109631794325,19.75842269245364,74.69233305282187,Sunny
2023-10-15,New York,27.959243040185186,11.95995032764327,30.535903290020983,Rain
2023-10-16,New York,-4.234216206277073,11.77532986710095,64.1280825002886,Snow
2023-10-17,New York,14.54285525359607,8.237165214724204,34.23841272213763,Snow
2023-10-18,New York,5.8335429500767155,17.669578235025853,46.2571448928627,Rain
2023-10-19,New York,-4.814764277851165,1.3117111615874522,60.875868661699506,Snow
2023-10-20,New York,6.185249093853349,8.732217162944043,47.5056307106407,Sunny
2023-10-21,New York,18.191957548843327,9.922994157675316,71.40493133663693,Sunny
2023-10-22,New York,5.209204999523415,1.2309727832733097,61.79653598226615,Sunny
2023-10-23,New York,17.346429897315964,9.514664268894958,77.20439047297867,Snow
2023-10-24,New York,8.517087616821435,16.993808533537738,61.7171558155222,Sunny
2023-10-25,New York,15.471358209202325,1.6202423598756654,36.76788413880356,Sunny
2023-10-26,New York,34.46443923385544,6.933456480057226,37.25271387146146,Snow
2023-10-27,New York,-4.144291386468542,6.758320185924866,65.67066530876903,Rain
2023-10-28,New York,6.795799150808497,12.373393274143067,66.06074564766345,Sunny
2023-10-29,New York,2.5037679782618483,18.320344926412925,32.43845650454624,Sunny
2023-10-30,New York,11.425522816422973,13.262128190360407,80.69643351965871,Sunny
2023-10-31,New York,7.555462140065581,12.355818764809946,78.8047144504682,Snow
2023-11-01,New York,5.122835247686597,0.5458888509934945,71.17422967717825,Sunny
2023-11-02,New York,26.33921133674423,15.514485292778275,33.58481161313718,Sunny
2023-11-03,New York,14.003753286211243,14.300813318700916,72.09517423812403,Rain
2023-11-04,New York,11.191489749202994,1.4246569913456586,53.76925071569567,Rain
2023-11-05,New York,18.150031416595077,2.693150003905598,57.295089308582476,Sunny
2023-11-06,New York,3.8213826113355776,3.1196829321321107,31.552861045785107,Sunny
2023-11-07,New York,29.160012838496534,1.2283614661741682,46.74937847142715,Snow
2023-11-08,New York,20.185700488100725,1.3746371174250571,58.63294850157003,Sunny
2023-11-09,New York,8.112988043988203,0.1712428440368452,57.71949174949553,Sunny
2023-11-10,New York,9.53367497024808,12.89398605750896,55.18215872103745,Snow
2023-11-11,New York,13.875245567703104,11.754033313474526,32.66536178670822,Rain
2023-11-12,New York,32.9749477146102,10.782993910248212,34.027507916941815,Sunny
2023-11-13,New York,24.70811181230321,1.471984595528839,78.71640383499985,Snow
2023-11-14,New York,20.74387573952615,11.25748838745025,73.40929211592227,Rain
2023-11-15,New York,31.92966127517039,8.931501781023703,30.9054801957049,Sunny
2023-11-16,New York,32.46029957293571,5.065014151170857,82.22004313624089,Sunny
2023-11-17,New York,3.537463630067851,14.829046622955467,89.32310302410528,Snow
2023-11-18,New York,25.664045578113498,15.970920108366977,89.40581464517949,Rain
2023-11-19,New York,4.86070317949649,6.403822063663293,42.67936773605577,Sunny
2023-11-20,New York,26.351588809134533,11.160909894221149,67.93771660915253,Rain
2023-11-21,New York,15.328411162825034,1.4892365183691791,36.789629656920035,Snow
2023-11-22,New York,26.07600687581826,6.512242161273898,67.26724464674899,Sunny
2023-11-23,New York,24.23175789948104,0.10172568479853261,62.17472025598946,Sunny
2023-11-24,New York,-2.7230944242420785,17.560182566584952,85.11016529883298,Snow
2023-11-25,New York,12.800463372568402,19.272254071274652,89.52754962662839,Snow
2023-11-26,New York,16.27150028110577,8.852533740554694,86.78224471219178,Rain
2023-11-27,New York,2.071334965056324,18.71133337418418,59.1136187337397,Snow
2023-11-28,New York,8.861940879307761,19.192494828340074,69.17065255281614,Snow
2023-11-29,New York,4.1673993825013955,11.165383509562623,83.6434487680207,Sunny
2023-11-30,New York,21.6471493434589,17.333639657546357,73.43142726212048,Sunny
2023-12-01,New York,22.42180398148697,5.812385522355681,37.2219779271781,Snow
2023-12-02,New York,27.429008944262925,10.327482525795284,75.19601148042507,Snow
2023-12-03,New York,-1.0976297578183125,13.44465232609496,54.07450941517361,Snow
2023-12-04,New York,23.629562619331665,3.6351031673341194,86.69975259171495,Rain
2023-12-05,New York,5.684334853560863,18.397137119613138,68.26329908882235,Sunny
2023-12-06,New York,4.742744429965162,12.728617834727016,46.42947540940754,Sunny
2023-12-07,New York,-3.3144423813308466,0.04668740679636185,57.49380094628852,Sunny
2023-12-08,New York,1.6099670199173932,16.43489638430169,67.41666854993115,Snow
2023-12-09,New York,33.08081026786249,17.33679951173208,81.65714169791079,Rain
2023-12-10,New York,0.24528153376755402,16.673176815094976,56.57907113921719,Rain
2023-12-11,New York,3.551705469282208,1.2962223840515685,71.72714186380196,Rain
2023-12-12,New York,30.732374106237707,19.487813275411494,89.16255910729491,Snow
2023-12-13,New York,17.51963319465861,15.849498207126377,86.52134004509297,Snow
2023-12-14,New York,10.512486316273254,2.3726075527627755,81.90790634989534,Rain
2023-12-15,New York,12.9418093969878,6.499450209056807,34.18766271145688,Rain
2023-12-16,New York,13.30131026493083,1.4696368704216933,88.02632792568654,Rain
2023-12-17,New York,23.368322753034754,6.6609252590410595,42.061524595787404,Snow
2023-12-18,New York,25.23702164623982,7.899575453752838,31.284571648780883,Rain
2023-12-19,New York,13.410043531181287,2.304879658141392,39.212608611326566,Sunny
2023-12-20,New York,13.008107703920682,17.556566186843167,45.98506218081765,Rain
2023-12-21,New York,3.6705425279976858,1.1194847928964458,61.08449425470279,Sunny
2023-12-22,New York,-1.1982583154256687,19.313450646947178,81.77103956437524,Snow
2023-12-23,New York,8.897818488788252,8.155934490908205,30.46783369557746,Snow
2023-12-24,New York,-2.4515562059333185,6.949841818715454,46.41772534074103,Sunny
2023-12-25,New York,20.030029064472878,18.033539736063794,63.12908887895042,Rain
